AST%_advanced,Age,BLK%_advanced,BPM_advanced,DBPM_advanced,DRB%_advanced,DWS_advanced,G_advanced,MP_advanced,OBPM_advanced,ORB%_advanced,OWS_advanced,PER_advanced,Player,Pos,Rk_advanced,STL%_advanced,TRB%_advanced,Tm,USG%_advanced,VORP_advanced,WS/48_advanced,WS_advanced,type,year
12,21,1.9,-4.4,-0.4,12.9,1.1,74,1131,-4,3.2,-0.5,9.4,JaKarr Sampson,SF,399,1.7,7.8,PHI,17.9,-0.7,0.025,0.6,advanced,2015
6.3,26,5.6,1.4,3.4,19.2,1.2,27,586,-2,13.2,0.4,15.2,Larry Sanders,C,400,2.3,16.2,MIL,17,0.5,0.132,1.6,advanced,2015
34.6,21,0.2,-2.4,-2.1,9.9,1.4,77,1516,-0.4,2.3,1.1,15.7,Dennis Schroder,PG,401,1.7,6.2,ATL,27,-0.2,0.08,2.5,advanced,2015
11,34,0.8,-0.7,0.7,25.6,2.7,81,1659,-1.5,9.3,1.7,16.8,Luis Scola,PF,402,1.5,17.5,IND,22.8,0.5,0.126,4.4,advanced,2015
10.9,26,0.2,-1.6,-2.1,15.2,1.1,68,1123,0.6,4.7,1.6,15.1,Mike Scott,PF,403,1.1,10.1,ATL,21.4,0.1,0.115,2.7,advanced,2015
11.2,30,1.8,1.3,2.5,19.3,1.7,52,976,-1.2,6.4,0.8,13.8,Thabo Sefolosha,SF,404,2.8,13.1,ATL,14.6,0.8,0.121,2.5,advanced,2015
8,25,3.8,-3,0.7,17.9,1.7,79,1235,-3.7,8.1,0,12.5,Kevin Seraphin,C,405,0.4,13.1,WAS,21.5,-0.3,0.066,1.7,advanced,2015
23,28,0,-3.9,-1.6,11.2,0.7,64,1188,-2.3,2.3,0.4,11.1,Ramon Sessions,PG,406,1.2,6.9,TOT,18.7,-0.6,0.044,1.1,advanced,2015
14.2,24,0.8,-0.4,0.3,12.6,1.4,62,1545,-0.7,4.1,0.1,11.4,Iman Shumpert,SG,407,2.7,8.3,TOT,17.4,0.6,0.047,1.5,advanced,2015
25.7,26,0.6,0.5,-2.6,11.7,0.5,42,767,3,3.3,1.7,19.5,Alexey Shved,SG,408,2,7.3,TOT,26.3,0.5,0.135,2.2,advanced,2015
10.7,24,1.7,-3.4,-0.1,19.4,1.5,73,1399,-3.3,8.9,0.5,14.5,Henry Sims,C,409,1.4,13.9,PHI,20.6,-0.5,0.072,2.1,advanced,2015
7.3,26,1,-1.6,-0.3,10.2,1.2,80,1743,-1.3,2,0.9,8.5,Kyle Singler,SF,410,1.4,6,TOT,13.2,0.2,0.056,2,advanced,2015
27.5,27,0,-1.4,-1,13,1.1,53,1107,-0.4,1.2,0.9,13.1,Donald Sloan,PG,411,1.1,7.1,IND,18.6,0.2,0.085,2,advanced,2015
16.3,20,0.8,1.1,1.3,9.9,2.2,67,1808,-0.1,3.6,0.7,11,Marcus Smart,PG,412,2.7,6.7,BOS,15.1,1.4,0.077,2.9,advanced,2015
3.4,24,2.5,-1,1,16.1,0.3,42,363,-2,7.8,0.5,10.2,Greg Smith,PF,413,1,11.9,DAL,9.5,0.1,0.108,0.8,advanced,2015
40.7,26,0.6,-4.1,-1.7,11.4,0.8,55,832,-2.4,1.9,-0.9,12.3,Ish Smith,PG,414,2.2,6.5,TOT,24.6,-0.4,-0.006,-0.1,advanced,2015
15.6,29,0.8,0.7,-1,10.4,1.5,70,2080,1.7,1.7,2.2,13.6,J.R. Smith,SG,415,2.1,6,TOT,19.3,1.4,0.085,3.7,advanced,2015
13.5,28,2.1,-3.4,-0.9,15,0.7,82,1785,-2.5,6.2,0.5,12,Jason Smith,C,416,0.9,10.5,NYK,19.7,-0.6,0.032,1.2,advanced,2015
20.5,29,3.9,1,2.6,18.3,3.4,83,2300,-1.7,7.2,-1.1,14.9,Josh Smith,PF,417,1.9,12.6,TOT,24.8,1.7,0.048,2.3,advanced,2015
19.4,23,0,-8,-2.5,8.7,0.1,12,65,-5.6,1.8,-0.2,5.2,Russ Smith,PG,418,2.4,5.3,TOT,30.1,-0.1,-0.094,-0.1,advanced,2015
6.8,23,0.6,-1.5,-0.9,10.9,1.2,72,1412,-0.6,2.5,1.2,10.2,Tony Snell,SF,419,1.2,6.8,CHI,14.1,0.2,0.082,2.4,advanced,2015
9.9,27,2.1,-2.6,-1.3,18.7,1.8,76,1207,-1.3,10.1,2.2,19.5,Marreese Speights,C,420,0.8,14.5,GSW,29.1,-0.2,0.158,4,advanced,2015
11.8,30,2.7,3.3,2.4,17.4,1.7,52,1030,0.8,10.2,2.3,18.9,Tiago Splitter,C,421,1.7,13.9,SAS,18.4,1.4,0.189,4,advanced,2015
9,21,1.2,-3.9,-2,7.5,0.2,73,1127,-1.9,1.1,0.3,7.5,Nik Stauskas,SG,422,0.9,4.4,SAC,14.2,-0.5,0.021,0.5,advanced,2015
25.4,24,0.4,-3.5,0.5,17.1,1.8,61,1573,-4,2.7,-2.7,8.8,Lance Stephenson,SG,423,1.2,9.7,CHO,21.1,-0.6,-0.026,-0.9,advanced,2015
6.6,29,0,-1.7,-0.6,10.5,0,17,66,-1.1,15.7,0,7.8,Greg Stiemsma,C,424,1.6,13.1,TOR,11.5,0,0.05,0.1,advanced,2015
39.1,23,0,-8.4,-4,6.6,0,3,33,-4.4,0,0,10.8,David Stockton,PG,425,3.1,3.4,SAC,16.9,-0.1,-0.014,0,advanced,2015
5.2,21,3.3,0.5,0.7,16.3,0.2,19,126,-0.2,14.6,0.3,18.6,Jarnell Stokes,PF,426,2.1,15.4,MEM,20.5,0.1,0.186,0.5,advanced,2015
6.8,32,2.5,-1.4,-1.3,20.5,1,59,1245,-0.2,9.9,2.6,20.3,Amar'e Stoudemire,PF,427,1.2,15.1,TOT,23.8,0.2,0.138,3.6,advanced,2015
20.2,28,0.4,-0.1,-0.3,12.4,2.2,71,1874,0.2,2.1,1.9,15.4,Rodney Stuckey,PG,428,1.5,7.3,IND,23.4,0.9,0.103,4,advanced,2015
14.2,22,2.1,2,1,20.9,2.1,58,1566,1,10.1,1.9,17.9,Jared Sullinger,PF,429,1.4,15.4,BOS,23.6,1.6,0.123,4,advanced,2015
8.2,25,0.2,-4,-0.6,10.3,0.4,29,430,-3.3,3.5,-0.1,8.2,Jeffery Taylor,SF,430,1.4,6.8,CHO,16,-0.2,0.034,0.3,advanced,2015
37.9,26,1.2,1.8,-0.7,7.7,2.8,73,2228,2.5,1.6,5,20.6,Jeff Teague,PG,431,2.9,4.7,ATL,25.3,2.1,0.166,7.7,advanced,2015
8.1,29,1.4,-2.6,-1.1,20.9,0.8,40,892,-1.4,3.4,-0.3,10.7,Mirza Teletovic,PF,432,0.8,12.2,BRK,20.1,-0.1,0.026,0.5,advanced,2015
20.8,29,0,-3.4,-2.9,9,0.2,16,327,-0.5,0.7,0.2,11.4,Sebastian Telfair,PG,433,1.5,4.9,OKC,20.8,-0.1,0.063,0.4,advanced,2015
11,28,1,0.8,1.4,9.9,1.1,52,735,-0.6,3.8,0.4,10.9,Garrett Temple,SG,434,2.9,6.9,WAS,13.9,0.5,0.1,1.5,advanced,2015
13.8,37,0.9,-0.4,-0.7,7.1,1.5,77,1641,0.3,1,2,11.4,Jason Terry,SG,435,2,4.1,HOU,14.3,0.7,0.104,3.6,advanced,2015
27.2,25,0.2,1.8,-2.8,7.7,1.1,67,1726,4.6,2.1,5,20.6,Isaiah Thomas,PG,436,1.6,4.9,TOT,27.8,1.6,0.169,6.1,advanced,2015
7.4,26,0.4,-5.7,-1.6,9.9,0.4,62,1490,-4.1,4.8,-0.9,8,Lance Thomas,PF-SF,437,1.3,7.3,TOT,17,-1.4,-0.014,-0.4,advanced,2015
6,26,0.4,-7.4,-1,23.5,0.2,17,194,-6.4,8.5,-0.1,8.2,Malcolm Thomas,PF,438,0.8,15.6,PHI,13.2,-0.3,0.023,0.1,advanced,2015
22.5,28,0,-1.6,-8.5,0,0,2,7,6.8,0,0.1,31.4,Tyrus Thomas,PF,439,0,0,MEM,12.3,0,0.477,0.1,advanced,2015
8.4,23,1.2,-2.1,-0.9,9.3,1.3,71,1776,-1.1,3.1,1.3,10.9,Hollis Thompson,SG,440,1.6,6,PHI,15.9,0,0.07,2.6,advanced,2015
6.5,28,2.3,-1.7,0.9,21.5,1.5,81,1991,-2.6,8.2,0.9,10.2,Jason Thompson,PF,441,0.8,15.1,SAC,12.7,0.1,0.057,2.4,advanced,2015
14.6,24,1.8,2.7,-1,9.4,3.1,77,2455,3.6,1.2,5.7,20.8,Klay Thompson,SG,442,1.7,5.4,GSW,27.6,2.9,0.172,8.8,advanced,2015
2.7,23,2.2,-0.6,-0.3,19.7,2.1,82,2194,-0.3,14.5,4.7,15.6,Tristan Thompson,PF,443,0.8,17.2,CLE,14,0.8,0.148,6.8,advanced,2015
8.2,27,0.8,-2.4,-2.4,9.7,0.7,48,721,0.1,3.4,0.6,15,Marcus Thornton,SG,444,1.9,6.5,TOT,24.1,-0.1,0.083,1.2,advanced,2015
6.3,29,0.9,-0.6,-1.1,14.5,0.9,76,1432,0.5,3.7,1.8,11.1,Anthony Tolliver,PF,445,0.9,9,TOT,14.7,0.5,0.092,2.7,advanced,2015
7.4,29,0.7,1.2,1.4,18,2.7,78,2383,-0.2,5.2,2.2,12.5,P.J. Tucker,SF,446,2.2,11.5,PHO,13.9,1.9,0.098,4.9,advanced,2015
14,32,0,-7.7,-2.1,6.2,0,2,19,-5.6,0,0,4.3,Ronny Turiaf,C,447,0,3,MIN,0,0,0.009,0,advanced,2015
7.5,35,0.8,-0.9,-0.8,14.7,0.6,62,705,-0.1,0.8,0.6,10.5,Hedo Turkoglu,SF,448,1.4,7.9,LAC,14.2,0.2,0.081,1.2,advanced,2015
30,26,0.7,-1,1.3,18.5,2.8,82,2260,-2.2,1.9,-0.3,12.8,Evan Turner,SG,449,1.8,10.1,BOS,19.5,0.6,0.054,2.5,advanced,2015
8.5,27,4.5,0.7,4.2,16.4,0.2,33,128,-3.4,6.3,0,11.6,Ekpe Udoh,PF,450,3.2,11.4,LAC,12.3,0.1,0.101,0.3,advanced,2015
24,32,0.4,-0.8,-1,9.4,1.6,79,1494,0.2,1.5,2,15.4,Beno Udrih,PG,451,1.6,5.5,MEM,19.6,0.5,0.115,3.6,advanced,2015
3.1,22,3.6,-0.5,-0.6,26.3,2.4,80,2096,0.1,11.8,5.8,20.6,Jonas Valanciunas,C,452,0.8,19.1,TOR,19.1,0.8,0.189,8.2,advanced,2015
9.1,32,2,0.9,1,20.1,0.7,26,636,0,10.4,1.2,17.7,Anderson Varejao,C,453,1.6,15.3,CLE,18.1,0.5,0.145,1.9,advanced,2015
23.9,28,0.4,-1.1,-2.1,11.2,0.9,82,1991,1,1.3,1.9,12.6,Greivis Vasquez,PG,454,1.2,6.3,TOR,19.8,0.4,0.066,2.8,advanced,2015
4.7,30,2.6,-1.8,-3.1,19.3,0.7,64,678,1.2,4.8,0.6,17.4,Charlie Villanueva,PF,455,1.1,12.1,DAL,26.7,0,0.096,1.4,advanced,2015
2.5,19,2.7,-5.6,-0.9,25.3,0.4,25,259,-4.8,11.6,0.1,13.2,Noah Vonleh,PF,456,0.8,18.3,CHO,17.3,-0.2,0.085,0.5,advanced,2015
11,24,1.7,0.5,-0.1,26,2.5,74,2529,0.7,10.4,4.5,21.5,Nikola Vucevic,C,457,1.1,18.1,ORL,26,1.6,0.133,7,advanced,2015
32.1,33,0.9,1.2,-1.2,9.6,1.4,62,1971,2.4,3.6,2.1,21.4,Dwyane Wade,SG,458,2,6.7,MIA,34.7,1.6,0.086,3.5,advanced,2015
11.9,23,0.8,-3.6,-1.5,7.4,1.7,80,2208,-2.1,2.1,-0.6,10.9,Dion Waiters,SG,459,2.1,4.8,TOT,22.5,-0.9,0.025,1.1,advanced,2015
7.2,27,1.2,-1,-0.1,14,0.6,24,628,-0.9,1.4,-0.1,8,Henry Walker,SF,460,2,7.8,MIA,15,0.2,0.039,0.5,advanced,2015
27.1,24,1.2,2.2,0.1,9.9,2.6,62,2119,2.2,1.8,1.8,17.6,Kemba Walker,PG,461,2.2,5.7,CHO,25.9,2.3,0.101,4.5,advanced,2015
46.3,24,1.3,3.5,1.1,12.8,4.2,79,2837,2.4,1.5,3.6,19.9,John Wall,PG,462,2.5,7.3,WAS,26.1,3.9,0.132,7.8,advanced,2015
5.1,32,1.1,-3.2,2.6,15.5,0.4,32,286,-5.8,6.4,-0.3,6.2,Gerald Wallace,SF,463,2.6,10.9,BOS,9,-0.1,0.014,0.1,advanced,2015
6.6,21,1.1,-2.1,-1.1,7.9,0.4,40,614,-1,7.3,0.7,14,T.J. Warren,SF,464,1.5,7.6,PHO,17.8,0,0.085,1.1,advanced,2015
23.3,30,0.5,1.5,0.1,11.2,1.8,57,1422,1.4,1.4,2.2,15.4,C.J. Watson,PG,465,2.1,6.3,IND,18.8,1.3,0.135,4,advanced,2015
18.8,24,0,-3,-2.7,0,0,2,7,-0.3,33.6,0,2.4,David Wear,PF,466,0,16.2,SAC,12.6,0,-0.11,0,advanced,2015
9.9,24,1.4,-6.1,-1.6,13.3,0.2,51,672,-4.5,5.2,-0.5,8.5,Travis Wear,SF,467,1.2,9.1,NYK,17.5,-0.7,-0.02,-0.3,advanced,2015
6.7,28,0.2,-6.1,-1.6,11.3,0.3,32,352,-4.4,3.3,-0.3,5.9,Martell Webster,SF,468,1,7.4,WAS,18.2,-0.4,0,0,advanced,2015
20.1,34,2,1.7,2.4,19.7,2.8,66,1895,-0.7,6.4,1.4,16,David West,PF,469,1.3,13.1,IND,21,1.8,0.108,4.3,advanced,2015
47,26,0.5,11,2.2,16.7,3.2,67,2302,8.8,5.9,7.5,29.1,Russell Westbrook,PG,470,3,11.4,OKC,38.4,7.6,0.222,10.6,advanced,2015
1,25,9.2,-0.9,0.7,34.7,2.4,48,1142,-1.6,15.6,2.8,26.2,Hassan Whiteside,C,471,1.2,25.4,MIA,21.1,0.3,0.221,5.3,advanced,2015
9.6,23,1.5,0.5,0,19.3,0.2,20,108,0.5,10.3,0.3,20,Shayne Whittington,PF,472,2.4,14.8,IND,23.9,0.1,0.2,0.4,advanced,2015
9.8,19,1.3,-2.3,-1.8,9.5,0,82,2969,-0.5,5,2.1,13.9,Andrew Wiggins,SF,473,1.5,7.2,MIN,22.6,-0.2,0.034,2.1,advanced,2015
12,24,0.8,-6,-2.7,6.5,0.1,21,101,-3.3,1.1,-0.1,8.5,C.J. Wilcox,SG,474,1.5,3.9,LAC,21.8,-0.1,-0.024,0,advanced,2015
33.7,30,0.6,0.1,-1.2,11,1.3,68,2114,1.3,1.5,2.3,15.7,Deron Williams,PG,475,1.6,6.3,BRK,22.3,1.1,0.083,3.6,advanced,2015
5.6,23,0.2,-3.2,-2.7,12.1,0.4,74,1462,-0.5,3.3,1.7,12.8,Derrick Williams,PF,476,1.2,7.8,SAC,18.9,-0.5,0.069,2.1,advanced,2015
15.5,25,0,-4.6,-2.9,7.7,0.1,13,119,-1.7,0,0,8.7,Elliot Williams,SG,477,1.8,3.8,TOT,16.4,-0.1,0.039,0.1,advanced,2015
13.6,28,0.4,0.9,-3.1,7.3,1.1,80,2016,4,1.4,5.4,19.9,Louis Williams,SG,478,2.3,4.3,TOR,27,1.5,0.157,6.6,advanced,2015
7.8,28,1.4,1,1.8,18.2,2.9,78,2035,-0.8,3.1,1.5,11.8,Marvin Williams,PF,479,1.8,10.4,CHO,13.3,1.5,0.102,4.3,advanced,2015
37.4,32,0.6,-1.3,-3.5,8.9,0.6,68,1980,2.1,1.2,1.6,15.4,Mo Williams,PG,480,1.2,4.9,TOT,25.2,0.3,0.052,2.1,advanced,2015
14.4,28,0,-2.7,-2.2,12.7,0.1,20,105,-0.5,5.5,0.1,10.5,Reggie Williams,SF,481,0.5,9.2,SAS,18.5,0,0.083,0.2,advanced,2015
6.5,28,1.6,-1,-0.8,14,0.8,63,1087,-0.2,3.9,1.1,10.5,Shawne Williams,SF,482,1.2,9,TOT,14.9,0.3,0.084,1.9,advanced,2015
6.4,24,5.3,-1,0.6,17.9,0.3,37,259,-1.6,10.1,0.5,17.6,Jeff Withey,C,483,0.8,14,NOP,17.3,0.1,0.149,0.8,advanced,2015
12.2,23,0.6,-6.1,0,11.9,0.2,21,247,-6.1,3.7,-0.4,4.6,Nate Wolters,PG,484,1.7,7.8,TOT,13.3,-0.3,-0.036,-0.2,advanced,2015
4.4,27,5.1,3.6,2.4,14.7,1.8,75,1449,1.2,9.6,4.3,20.4,Brandan Wright,PF,485,1.7,12.1,TOT,13.6,2,0.202,6.1,advanced,2015
10.2,29,1.3,0.7,0.6,17.2,0.8,48,592,0.1,2.6,0.7,13.4,Dorell Wright,SF,486,1.7,10,POR,17.1,0.4,0.128,1.6,advanced,2015
34.9,21,0.7,-1.5,-1.8,8.1,0.9,30,895,0.3,2.5,-0.6,14.9,Tony Wroten,PG,487,2.7,5.2,PHI,30.5,0.1,0.014,0.3,advanced,2015
5.6,19,0.5,-3.8,-1.9,11,0.3,31,332,-1.9,2.9,0.1,8.5,James Young,SG,488,1.2,6.9,BOS,15.8,-0.2,0.047,0.3,advanced,2015
6.9,29,0.9,-3.5,-4.3,9.1,0.1,42,1000,0.9,1.8,1.1,14.2,Nick Young,SG,489,1.2,5.3,LAL,26,-0.4,0.058,1.2,advanced,2015
12.4,26,0.8,-0.1,-0.3,13.5,1.4,76,2434,0.2,5.8,1.6,15.7,Thaddeus Young,PF,490,2.6,9.6,TOT,21.5,1.2,0.061,3.1,advanced,2015
10.9,22,2.6,0.4,2.5,20.1,2.2,62,1487,-2.1,7,1.6,14.1,Cody Zeller,C,491,1.2,13.4,CHO,15.6,0.9,0.123,3.8,advanced,2015
10.8,25,2.3,0.9,0.4,20.5,2,82,1731,0.4,9.1,4.5,18.9,Tyler Zeller,C,492,0.5,14.7,BOS,19.6,1.2,0.179,6.5,advanced,2015
4.4,25,2.2,0.2,0,15.1,0.7,59,876,0.2,8.1,1.8,14.7,Quincy Acy,PF,1,1.6,11.6,SAC,13.1,0.5,0.137,2.5,advanced,2016
31.9,21,0,1.9,4.8,15.9,0,2,15,-2.9,0,0,17.3,Jordan Adams,SG,2,10.3,7.6,MEM,30.5,0,0.015,0,advanced,2016
4.3,22,3.3,2.1,1.3,16.1,2.3,80,2014,0.8,12.5,4.2,15.5,Steven Adams,C,3,1,14.4,OKC,12.6,2.1,0.155,6.5,advanced,2016
9.9,30,0.3,-2.4,-1.8,11,0.9,71,2371,-0.6,1.1,1.8,10.9,Arron Afflalo,SG,4,0.5,6.1,NYK,17.9,-0.2,0.055,2.7,advanced,2016
5.8,27,3.4,-4.5,-0.2,25.9,0.9,59,861,-4.3,9.3,0.2,13.8,Alexis Ajinca,C,5,1.1,17.3,NOP,20.4,-0.5,0.058,1,advanced,2016
10,27,6.7,4.8,5.8,27.1,2,60,800,-1,11.9,1.4,21.3,Cole Aldrich,C,6,2.9,19.6,LAC,18.4,1.4,0.209,3.5,advanced,2016
8.1,30,2.8,1.8,1.1,22.2,4.5,74,2261,0.7,9.2,5.6,22.4,LaMarcus Aldridge,PF,7,0.9,15.9,SAS,25.9,2.2,0.215,10.1,advanced,2016
0,20,4.4,-7,-1.3,12.1,0,8,36,-5.7,6,0,11.6,Cliff Alexander,PF,8,1.4,9,POR,13.3,0,0.052,0,advanced,2016
7.1,26,2.1,-0.6,1.4,17.8,2.1,79,1599,-2.1,11.1,1.6,12.4,Lavoy Allen,PF,9,0.8,14.5,IND,13,0.6,0.11,3.7,advanced,2016
6.9,34,1,-0.1,1.4,14.1,1.9,64,1620,-1.5,7,0.5,12.9,Tony Allen,SG,10,3.5,10.4,MEM,16.8,0.8,0.072,2.4,advanced,2016
8.8,25,1.8,0.2,0.7,18.6,2.3,82,2341,-0.4,4.5,1.7,12.7,Al-Farouq Aminu,SF,11,1.5,11.5,POR,16.9,1.3,0.082,4,advanced,2016
8.8,33,2.6,-5,0.4,13.7,0.2,29,204,-5.3,12.5,-0.3,6.7,Lou Amundson,PF,12,1.5,13.1,NYK,17.7,-0.2,-0.014,-0.1,advanced,2016
4.4,37,2.9,0.8,1.1,18.2,0.4,27,402,-0.3,9.9,0.8,15.3,Chris Andersen,C,13,1.9,13.9,TOT,10.8,0.3,0.149,1.3,advanced,2016
10.3,33,0.4,-2.8,-1.7,15.5,0.2,13,192,-1.2,0.6,0.2,9.2,Alan Anderson,SG,14,1,7.9,WAS,15.4,0,0.078,0.3,advanced,2016
7.7,26,1.6,-4.2,-0.3,10.9,0.4,51,721,-3.9,2,-0.6,6,James Anderson,SG,15,1.4,6.5,SAC,13.7,-0.4,-0.017,-0.3,advanced,2016
6.8,22,3.2,-1.2,1.3,19.3,0.8,55,647,-2.5,3.1,0.3,12.3,Justin Anderson,SF,16,1.5,11.2,DAL,15.8,0.1,0.083,1.1,advanced,2016
13.7,22,1.8,1.8,3.7,19.4,2.8,78,1245,-1.9,2.4,0.7,12.9,Kyle Anderson,SF,17,2.5,11.2,SAS,14.4,1.2,0.133,3.5,advanced,2016
6.1,27,1,-1.4,-2.9,15.2,0.8,66,2008,1.5,7,3.1,17.2,Ryan Anderson,PF,18,0.9,10.9,NOP,24.7,0.3,0.092,3.9,advanced,2016
20,21,3.4,2.4,1.5,20,2.9,80,2823,1,4.6,4.2,18.8,Giannis Antetokounmpo,PG,19,1.7,12.4,MIL,22.3,3.2,0.121,7.1,advanced,2016
0,23,0,-4.1,-10.5,17.9,0,2,6,6.3,0,0,32.9,Thanasis Antetokounmpo,SF,20,0,9.1,NYK,30.2,0,0.291,0,advanced,2016
21.9,31,1.1,2.6,-0.2,19.5,2.5,72,2530,2.8,4.3,3.9,20.3,Carmelo Anthony,SF,21,1.3,12,NYK,29.7,2.9,0.121,6.4,advanced,2016
1.4,33,9.5,2.2,5,15.4,0.2,19,96,-2.8,8.8,0.2,14.1,Joel Anthony,C,22,1.1,11.9,DET,7,0.1,0.177,0.4,advanced,2016
5,23,0,-13,-2.7,4.2,0,5,27,-10.3,0,-0.1,-4.8,Keith Appling,PG,23,1.9,2.1,ORL,19.5,-0.1,-0.199,-0.1,advanced,2016
10,30,0.8,1.5,0.3,11.6,2.3,81,2859,1.2,2.6,3.1,12.9,Trevor Ariza,SF,24,2.8,7.1,HOU,15.7,2.5,0.09,5.4,advanced,2016
10,27,2.6,-0.3,0.8,15.4,1.3,70,1516,-1.2,6.2,1,12.5,Darrell Arthur,PF,25,1.8,10.7,DEN,16.7,0.6,0.072,2.3,advanced,2016
3.1,29,1.6,-4.2,-0.2,28.7,1,68,1178,-4,10.9,0.7,11,Omer Asik,C,26,0.9,19.5,NOP,11.4,-0.7,0.07,1.7,advanced,2016
25.3,28,0.3,-1.7,-2.7,8,0.6,62,1178,1,0.8,2,13.9,D.J. Augustin,PG,27,1.6,4.4,TOT,18,0.1,0.106,2.6,advanced,2016
6.9,28,2.2,-4.6,0.1,18.1,0.1,17,107,-4.7,4.1,0.1,8.3,Jeff Ayres,C,28,0,11.2,LAC,13.4,-0.1,0.077,0.2,advanced,2016
9.6,26,0.7,-2.9,-2,16.7,0.3,47,845,-0.9,3.2,0.8,11.6,Luke Babbitt,SF,29,0.6,9.7,NOP,17.5,-0.2,0.064,1.1,advanced,2016
8.7,25,2.1,-7.7,-0.8,24,0.1,18,103,-6.9,4.2,-0.1,6.8,Cameron Bairstow,C,30,1,14.3,CHI,20.3,-0.1,-0.004,0,advanced,2016
10.6,33,0.7,-2.1,-0.9,8.4,1.2,68,1079,-1.2,3,0.9,11.7,Leandro Barbosa,SG,31,2,5.8,GSW,18.1,0,0.092,2.1,advanced,2016
31.5,31,0.1,-1.2,-2.8,8.3,0.7,74,1667,1.6,1.7,2.1,15.4,J.J. Barea,PG,32,0.8,5,DAL,23.8,0.3,0.082,2.8,advanced,2016
4.8,30,1.1,-7.9,-4.2,12.4,0,46,634,-3.7,4.9,0.1,11.8,Andrea Bargnani,C,33,0.3,8.6,BRK,23.2,-0.9,0.013,0.2,advanced,2016
7.8,23,0.4,-0.2,-0.6,12.4,1.9,66,2042,0.4,4.3,3.1,12.3,Harrison Barnes,SF,34,1,8.6,GSW,15.9,0.9,0.116,4.9,advanced,2016
11.6,35,2.4,0.4,0.8,18.3,2.2,76,2190,-0.4,4.2,0.4,11.7,Matt Barnes,SF,35,1.8,10.9,MEM,17.9,1.3,0.056,2.6,advanced,2016
14.4,25,1.3,-0.1,-0.4,20,1.9,82,2353,0.3,2.7,2.4,16,Will Barton,SG,36,1.5,11.2,DEN,23,1.1,0.088,4.3,advanced,2016
9.2,30,3.2,0.8,0.7,15,0.7,66,1342,0.1,8.1,3.4,17.4,Brandon Bass,PF,37,1.2,11.4,LAL,13.9,1,0.146,4.1,advanced,2016
26.9,27,1.4,2,0.9,16.8,2.9,70,2448,1.1,2.4,2,15.6,Nicolas Batum,SF,38,1.3,9.6,CHO,21.4,2.5,0.097,5,advanced,2016
16.2,27,0.6,-1,-2.1,9,0.6,52,1505,1.1,1.6,1.8,12.4,Jerryd Bayless,SG,39,1.6,5.4,MIL,16.4,0.4,0.075,2.4,advanced,2016
6.6,29,3.2,-0.2,1.1,22.5,1.7,81,1233,-1.3,11.9,2.4,17.8,Aron Baynes,C,40,0.9,17,DET,18.5,0.6,0.158,4.1,advanced,2016
12.7,26,1.4,0.3,1.6,18,3.8,75,2083,-1.3,1.5,0.3,13.4,Kent Bazemore,SF,41,2.3,9.9,ATL,20,1.2,0.094,4.1,advanced,2016
15.6,22,0.5,-0.6,-1.6,9.8,1.3,55,1708,1,2.6,1.4,15.5,Bradley Beal,SG,42,1.5,6.2,WAS,25.3,0.6,0.076,2.7,advanced,2016
9.1,27,2.1,-3.4,-2.5,21.1,0.3,20,363,-0.8,8.8,0.6,22.5,Michael Beasley,SF,43,1.5,14.9,HOU,29.7,-0.1,0.128,1,advanced,2016
11.1,29,0.1,-4.2,-2.9,6.9,0.3,68,1672,-1.3,0.7,0.2,9.4,Marco Belinelli,SG,44,1.1,3.8,SAC,19.7,-0.9,0.014,0.5,advanced,2016
0,22,0,-9.4,-4.6,22.8,0.1,19,84,-4.8,8.3,0,10.4,Anthony Bennett,PF,45,3.1,15.7,TOR,19.2,-0.2,0.054,0.1,advanced,2016
17.9,27,1.1,1.1,-0.3,9.6,1.3,71,2041,1.4,3.9,3.1,13,Patrick Beverley,PG,46,2.3,6.8,HOU,15.3,1.6,0.102,4.4,advanced,2016
2.4,23,6.1,-0.1,2.3,29.5,3.1,82,1808,-2.4,11.7,2.8,14.9,Bismack Biyombo,C,47,0.5,20.8,TOR,11.5,0.9,0.156,5.9,advanced,2016
11.4,27,1.6,0.3,-0.2,17.2,0.6,60,1075,0.5,5.4,1.4,11.2,Nemanja Bjelica,PF,48,1.2,11.4,MIN,12.8,0.6,0.087,1.9,advanced,2016
5.2,24,2.9,-3.4,0.6,25.4,0.4,39,496,-4,9.2,0.3,12.3,Tarik Black,C,49,1.4,17,LAL,12.9,-0.2,0.072,0.7,advanced,2016
7.3,26,0.7,-6.4,-0.1,19.4,0.3,29,218,-6.3,10.1,-0.3,5.4,DeJuan Blair,C,50,1.8,14.6,WAS,17.8,-0.2,-0.015,-0.1,advanced,2016
29.5,35,0.4,-3.5,-1.8,9.2,0.8,58,986,-1.8,1,0.3,9.8,Steve Blake,PG,51,1.2,4.9,DET,14.6,-0.4,0.053,1.1,advanced,2016
31.8,26,1.5,2.8,0.1,11.2,1,31,1059,2.7,1.8,1.6,20,Eric Bledsoe,PG,52,2.9,6.4,PHO,27.2,1.3,0.116,2.5,advanced,2016
7.3,26,0.2,-3.4,-2.9,11.8,0,79,2115,-0.5,1.9,0.9,10.7,Bojan Bogdanovic,SF,53,0.7,6.8,BRK,19.4,-0.8,0.021,0.9,advanced,2016
