pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,4/14/18,90.1,2.2108,5.4962,Marco Gonzales,572039,594835,null,ball,,,,,13,null,R,R,L,SEA,OAK,B,null,null,0,1,2018,0.864,1.3481,-1.5384,1.5071,656305,null,621566,1,4,Top,null,null,,,571679,,180415_024148,-11.074,-130.5314,-6.6878,12.2051,28.2148,-15.647,3.7906,1.918,null,null,null,89.497,2121,6.224,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.2762,null,null,null,null,null,null,null,35,2,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard
SI,8/16/17,90.1,2.3319,5.3948,Marco Gonzales,592518,594835,null,ball,,,,,12,null,R,R,L,SEA,BAL,B,null,null,1,0,2017,1.1067,0.945,1.4393,3.3855,null,null,542921,1,5,Top,null,null,,,572287,,null,-4.609,-131.0363,-1.048,13.8597,28.0359,-21.1582,3.7094,1.6466,null,null,null,90.62,2112,6.656,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,53.8432,null,null,null,null,null,null,null,38,2,Sinker,3,4,4,3,4,3,4,3,Standard,Standard
SI,8/22/17,90.1,2.5532,5.4766,Marco Gonzales,621020,594835,null,ball,,,,,13,null,R,R,L,ATL,SEA,B,null,null,0,1,2017,0.4463,1.159,-1.2646,0.8523,null,null,null,2,4,Bot,null,null,,,572287,,null,-10.2637,-130.5281,-7.86,6.8916,23.2457,-17.8287,3.5631,1.5341,null,null,null,89.49,2077,5.813,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.6881,null,null,null,null,null,null,null,32,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
FF,4/19/18,90.1,2.3681,5.5896,Marco Gonzales,545350,594835,null,foul,,,,,4,null,R,R,L,SEA,HOU,S,null,null,0,1,2018,0.7117,1.2333,-0.3644,2.4102,null,null,null,1,3,Top,null,null,,,571679,,180419_201837,-8.228,-130.894,-4.5056,9.7719,26.1702,-17.4089,3.5621,1.462,173,64.1,39.7,89.759,2130,6.053,529685,594835,571679,596129,429664,572122,516416,592325,543829,571745,54.4473,null,null,null,null,null,null,null,17,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SI,5/12/18,90.1,2.5783,5.5772,Marco Gonzales,600869,594835,null,called_strike,,,,,12,null,R,R,L,DET,SEA,S,null,null,0,0,2018,1.2733,1.1795,0.9819,2.7516,null,null,null,1,5,Bot,null,null,,,572287,,180512_213240,-6.7163,-131.095,-3.5545,16.2038,29.378,-17.979,3.5924,1.6938,null,null,null,90.251,2269,6.523,529997,594835,572287,592387,429664,572122,516416,628338,543829,571745,53.9756,null,null,null,null,null,null,null,40,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard
SI,6/29/18,90.1,2.4813,5.553,Marco Gonzales,446263,594835,null,called_strike,,,,,9,null,R,L,L,SEA,KC,S,null,null,0,1,2018,1.1624,1.1242,0.6393,2.4483,null,null,null,1,5,Top,null,null,,,572287,,180630_031629,-7.0126,-131.0811,-4.1309,14.7903,26.6876,-18.6237,3.7663,1.9529,null,null,null,90.068,2292,6.199,530630,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.3007,null,null,null,null,null,null,null,30,2,Sinker,2,0,0,2,0,2,0,2,Infield shift,Standard
SI,6/13/17,90.1,1.5976,5.8203,Marco Gonzales,543768,594835,null,ball,,,,,13,null,R,L,L,STL,MIL,B,null,null,0,0,2017,0.9171,1.2115,-1.6801,1.8955,null,null,null,0,2,Top,null,null,,,518700,,null,-9.9786,-130.5648,-6.299,12.3418,24.2013,-17.3456,3.6124,1.8366,null,null,null,89.89,2126,6.105,491068,594835,518700,572761,543939,594824,649557,500874,502054,572039,54.4009,null,null,null,null,null,null,null,9,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard
SI,6/13/17,90.1,2.083,5.5211,Marco Gonzales,542583,594835,null,ball,,,,,12,null,R,R,L,STL,MIL,B,null,null,2,1,2017,1.2469,0.6338,1.1935,3.1628,null,null,null,0,4,Top,null,null,,,518700,,null,-4.7535,-130.9857,-1.2607,15.1412,24.8555,-24.9101,3.6137,1.8065,null,null,null,89.768,2179,5.906,491068,594835,518700,572761,543939,594824,649557,500874,502054,572039,54.6017,null,null,null,null,null,null,null,27,4,Sinker,2,1,1,2,1,2,1,2,Standard,Standard
SI,4/14/18,90.1,2.2662,5.4913,Marco Gonzales,656305,594835,null,foul,,,,,7,null,R,R,L,SEA,OAK,S,null,null,3,2,2018,1.1684,1.3068,-0.4553,2.0417,null,null,null,0,4,Top,null,null,,,571679,,180415_023419,-9.0978,-130.6967,-5.2355,15.1014,27.8073,-16.5756,3.5523,1.6741,null,null,null,89.133,2082,5.888,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.6123,null,null,null,null,null,null,null,32,7,Sinker,5,3,3,5,3,5,3,5,Standard,Standard
SI,7/5/18,90.1,2.5859,5.6896,Marco Gonzales,664058,594835,null,ball,,,,,14,null,R,R,L,SEA,LAA,B,null,null,1,0,2018,1.1251,1.2372,1.354,1.6623,null,null,null,0,1,Top,null,null,,,543302,,180706_021051,-5.3514,-130.911,-6.5507,13.8428,27.134,-17.0492,3.5392,1.5889,null,null,null,89.339,2353,5.862,530711,594835,543302,592387,543829,572122,516416,452655,628338,592325,54.6374,null,null,null,null,null,null,null,1,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FF,7/11/18,90.1,2.6048,5.841,Marco Gonzales,594777,594835,strikeout,swinging_strike,,,,,11,Kole Calhoun strikes out swinging.  ,R,L,L,LAA,SEA,S,2,null,0,2,2018,0.8238,1.172,-0.0548,3.0542,null,null,null,2,3,Bot,null,null,,,571679,,180712_024641,-8.2816,-130.9346,-3.3897,11.1059,27.2958,-18.3522,2.9293,1.2633,null,null,null,89.613,2346,6.035,530797,594835,571679,592387,543829,572122,516416,592325,628338,571745,54.4649,null,null,0,1,0,0,null,19,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
SI,8/8/18,90.1,2.6829,5.6649,Marco Gonzales,624636,594835,null,called_strike,,,,,6,null,R,R,L,TEX,SEA,S,null,null,0,0,2018,1.0131,1.1997,0.6356,2.4472,608597,641432,null,1,3,Bot,null,null,,,572287,,180808_191243,-7.1749,-131.0173,-4.5563,13.0229,25.8021,-17.7427,3.4544,1.5884,null,null,null,89.925,2498,6.068,531131,594835,572287,592387,543829,572122,516416,452655,457727,571745,54.4308,null,null,null,null,null,null,null,30,1,Sinker,5,1,5,1,1,5,5,1,Strategic,Standard
SI,6/19/18,90.1,2.5822,5.5614,Marco Gonzales,544369,594835,null,foul,,,,,12,null,R,L,L,NYY,SEA,S,null,null,1,2,2018,1.2897,1.1114,1.1495,2.3708,null,null,null,2,5,Bot,null,null,,,572287,,180620_003309,-6.3105,-131.0535,-4.2861,16.2232,29.6252,-18.6809,3.2633,1.4656,133,87.1,9.1,89.96,2305,6.383,530500,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.1148,null,null,null,null,null,null,null,39,4,Sinker,5,1,5,1,1,5,5,1,Infield shift,Standard
SI,4/29/18,90.1,2.5133,5.4231,Marco Gonzales,429665,594835,null,called_strike,,,,,9,null,R,R,L,CLE,SEA,S,null,null,0,0,2018,1.4686,1.0562,0.5386,1.711,null,null,null,1,6,Bot,null,null,,,572287,,180429_185646,-7.9138,-130.8662,-5.4497,18.2932,25.4355,-19.2802,3.5494,1.5894,null,null,null,89.724,2193,5.984,529826,594835,572287,592387,429664,572122,516416,592325,543829,571745,54.5156,null,null,null,null,null,null,null,52,1,Sinker,2,6,2,6,6,2,2,6,Infield shift,Standard
SI,6/13/17,90,1.8709,5.6592,Marco Gonzales,542979,594835,null,ball,,,,,12,null,R,R,L,STL,MIL,B,null,null,2,0,2017,1.1602,0.9794,1.1141,2.7684,null,444489,null,1,4,Top,null,null,,,518700,,null,-4.314,-130.8494,-3.3075,14.222,25.3512,-20.432,3.3488,1.6029,null,null,null,90.247,2198,6.301,491068,594835,518700,572761,543939,594824,649557,500874,502054,572039,54.2077,null,null,null,null,null,null,null,31,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard
FF,7/29/18,90,2.4811,5.8102,Marco Gonzales,545361,594835,null,ball,,,,,13,null,R,R,L,LAA,SEA,B,null,null,0,0,2018,0.8807,1.5967,-1.0978,1.0424,null,null,null,2,5,Bot,null,null,,,572287,,180729_220000,-10.6925,-130.3703,-9.1276,12.3005,28.0405,-12.3022,3.4568,1.7298,null,null,null,89.505,2307,6.288,530996,594835,572287,592387,543829,572122,516416,452655,571745,592325,54.212,null,null,null,null,null,null,null,51,1,4-Seam Fastball,0,8,0,8,8,0,0,8,Infield shift,Standard
SI,5/12/18,90,2.641,5.666,Marco Gonzales,543484,594835,null,foul,,,,,9,null,R,R,L,DET,SEA,S,null,null,0,0,2018,1.4228,1.0278,0.8054,2.0951,null,null,null,0,5,Bot,null,null,,,572287,,180512_213120,-7.4905,-130.7755,-4.9874,17.7365,28.1475,-19.6875,3.5219,1.6234,276,87.8,28.9,89.397,2121,6.042,529997,594835,572287,592387,429664,572122,516416,628338,543829,571745,54.4563,null,null,null,null,null,null,null,39,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard
SI,7/29/18,90,2.7086,5.8801,Marco Gonzales,594777,594835,null,foul,,,,,14,null,R,L,L,LAA,SEA,S,null,null,1,1,2018,1.4261,1.017,0.9769,1.5249,null,null,null,1,1,Bot,null,null,,,572287,,180729_203942,-7.2979,-130.7749,-6.9449,17.8581,28.0939,-19.2875,3.301,1.504,null,null,null,89.769,2384,6.27,530996,594835,572287,592387,543829,572122,516416,452655,571745,592325,54.23,null,null,null,null,null,null,null,13,3,Sinker,0,7,0,7,7,0,0,7,Strategic,Standard
SI,6/19/18,90,2.659,5.6119,Marco Gonzales,650402,594835,null,called_strike,,,,,12,null,R,R,L,NYY,SEA,S,null,null,0,0,2018,1.2207,0.9753,1.0505,2.7062,null,null,null,1,6,Bot,null,null,,,572287,,180620_004423,-6.5692,-130.8031,-3.2281,15.4014,30.416,-20.5782,3.3263,1.5335,null,null,null,89.52,2299,6.293,530500,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.2053,null,null,null,null,null,null,null,44,1,Sinker,5,1,5,1,1,5,5,1,Strategic,Standard
SI,7/29/18,90,2.5468,5.7691,Marco Gonzales,435079,594835,null,ball,,,,,8,null,R,R,L,LAA,SEA,B,null,null,0,1,2018,1.1137,1.0925,0.2294,1.3884,null,null,null,1,6,Bot,null,null,,,572287,,180729_221952,-8.067,-130.65,-7.1602,14.3752,26.9225,-18.4445,3.2643,1.4971,null,null,null,89.748,2131,6.218,530996,594835,572287,592387,543829,572122,516416,452655,571745,592325,54.2819,null,null,null,null,null,null,null,59,2,Sinker,2,8,2,8,8,2,2,8,Standard,Standard
SI,4/9/18,90,2.5855,5.4102,Marco Gonzales,519058,594835,null,called_strike,,,,,9,null,R,L,L,KC,SEA,S,null,null,1,1,2018,1.1948,0.9011,0.6569,1.7839,null,null,null,2,2,Bot,null,null,,,571679,,180410_005411,-7.2507,-130.8092,-4.9151,15.0784,25.8185,-21.1253,3.4913,1.6812,null,null,null,89.779,2093,6.075,529557,594835,571679,596129,429664,572122,516416,628338,543829,571745,54.4247,null,null,null,null,null,null,null,19,3,Sinker,3,0,3,0,0,3,3,0,Infield shift,Standard
SI,8/22/17,90,2.3983,5.2635,Marco Gonzales,608371,594835,null,foul,,,,,5,null,R,R,L,ATL,SEA,S,null,null,2,2,2017,1.2201,0.4545,0.161,2.2739,null,null,621020,2,4,Bot,null,null,,,572287,,null,-8.0243,-130.8309,-2.4761,15.3957,22.6013,-26.7201,3.6294,1.3984,191,70,35,90.044,2093,5.968,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.5328,null,null,null,null,null,null,null,33,5,Sinker,1,0,1,0,0,1,1,0,Strategic,Standard
SI,8/22/17,90,2.705,5.2351,Marco Gonzales,461314,594835,null,foul,,,,,5,null,R,R,L,ATL,SEA,S,null,null,1,0,2017,1.1163,0.6858,0.1188,2.1842,null,408252,null,2,3,Bot,null,null,,,572287,,null,-8.6416,-130.714,-3.0906,14.2379,22.1575,-23.9944,3.4927,1.5844,209,72.2,48.2,89.887,2149,5.889,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.6118,null,null,null,null,null,null,null,24,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,5/5/18,90,2.4428,5.6082,Marco Gonzales,545361,594835,null,called_strike,,,,,6,null,R,R,L,SEA,LAA,S,null,null,0,0,2018,1.1949,1.1206,0.7403,2.6494,null,null,null,0,3,Top,null,null,,,572287,,180506_014340,-6.66,-130.8439,-3.7261,14.8857,24.8812,-18.9064,3.3699,1.6036,null,null,null,89.683,2155,5.925,529902,594835,572287,592387,429664,572122,516416,461865,628338,571745,54.5748,null,null,null,null,null,null,null,17,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SI,9/16/18,90,2.4286,5.9485,Marco Gonzales,527043,594835,null,ball,,,,,14,null,R,R,L,LAA,SEA,B,null,null,0,0,2018,1.1256,1.221,0.864,1.6436,null,null,592743,0,2,Bot,null,null,,,571679,,180916_204417,-6.2016,-130.7098,-7.23,14.0622,26.2903,-17.0376,3.6317,1.7876,null,null,null,89.624,2299,6.063,531645,594835,571679,592387,429664,572122,461865,452655,543829,571745,54.4367,null,null,null,null,null,null,null,14,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,6/13/18,90,2.8116,5.5152,Marco Gonzales,446359,594835,null,ball,,,,,14,null,R,R,L,SEA,LAA,B,null,null,0,0,2018,1.2082,1.1451,0.7116,1.1722,null,null,null,1,2,Top,null,null,,,572287,,180613_202627,-7.6615,-130.7311,-7.1537,15.2211,25.5954,-17.9881,3.2397,1.562,null,null,null,89.514,2346,5.929,530417,594835,572287,592387,543829,461865,516416,452655,571745,592325,54.5711,null,null,null,null,null,null,null,8,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FF,4/14/18,90,2.2954,5.4564,Marco Gonzales,518960,594835,field_out,hit_into_play,,,,,5,Jonathan Lucroy lines out to center fielder Dee Gordon.   Matt Chapman to 3rd.  ,R,R,L,SEA,OAK,X,8,line_drive,2,2,2018,0.9372,1.8476,-0.235,2.5206,null,656305,621566,0,4,Top,131.75,60.88,,,571679,,180415_024810,-8.1985,-130.6234,-5.0884,12.4453,29.9565,-10.4264,3.5224,1.6166,327,92.4,22.1,89.144,2167,6.106,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.3939,0.203,0.224,0,1,0,0,3,34,5,4-Seam Fastball,5,3,3,5,3,5,3,5,Standard,Standard
FF,4/14/18,90,2.2691,5.6977,Marco Gonzales,476704,594835,field_out,hit_into_play,,,,,4,Jed Lowrie pops out to second baseman Robinson Cano.  ,R,R,L,SEA,OAK,X,4,popup,1,2,2018,0.9627,1.4116,-0.545,2.3007,null,null,null,2,1,Top,170.79,144.57,,,571679,,180415_011958,-8.8805,-130.5882,-5.2977,12.6977,27.7566,-15.4413,3.4139,1.5953,167,85.2,62.6,88.975,2122,5.835,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.6653,0.01,0.009,0,1,0,0,3,3,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,5/28/18,90,2.4752,5.4361,Marco Gonzales,608577,594835,null,called_strike,,,,,4,null,R,L,L,SEA,TEX,S,null,null,0,0,2018,0.5232,1.4829,-0.6014,2.4326,null,null,null,0,7,Top,null,null,,,572287,,180528_214836,-8.7253,-130.8864,-4.6567,7.6898,24.7715,-14.374,3.4759,1.587,null,null,null,90.27,2351,6.257,530211,594835,572287,592387,493596,572122,461865,452655,628338,571745,54.2428,null,null,null,null,null,null,null,47,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard
SI,5/23/18,90,2.3955,5.8919,Marco Gonzales,640461,594835,null,foul,,,,,6,null,R,R,L,OAK,SEA,S,null,null,1,0,2018,1.2851,1.0034,0.7158,2.7087,null,null,null,0,4,Bot,null,null,,,572287,,180524_025907,-6.831,-130.736,-3.966,16.0634,29.0095,-20.1749,3.4281,1.4578,null,null,null,89.341,2251,6.096,530145,594835,572287,592387,493596,572122,516416,592325,628338,607430,54.4018,null,null,null,null,null,null,null,26,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard
SI,6/13/18,90,2.7874,5.5168,Marco Gonzales,446359,594835,walk,ball,,,,,12,Zack Cozart walks.  ,R,R,L,SEA,LAA,B,null,null,3,1,2018,1.2201,0.9811,1.0672,3.1643,null,null,null,1,2,Top,null,null,,,572287,,180613_202737,-6.7888,-130.7999,-1.8787,15.308,28.7098,-20.8894,3.3754,1.6073,null,null,null,89.362,2223,6.057,530417,594835,572287,592387,543829,461865,516416,452655,571745,592325,54.4429,null,null,0.7,1,0,0,null,8,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,6/29/18,90,2.5685,5.5651,Marco Gonzales,444876,594835,null,swinging_strike,,,,,12,null,R,R,L,SEA,KC,S,null,null,0,0,2018,1.2798,1.2105,1.4746,2.6398,null,null,null,0,6,Top,null,null,,,572287,,180630_033022,-5.3896,-130.8804,-3.8057,15.7413,28.1793,-17.7935,3.2613,1.4027,null,null,null,89.642,2239,6.15,530630,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.3502,null,null,null,null,null,null,null,36,1,Sinker,3,0,0,3,0,3,0,3,Standard,Standard
SI,4/14/18,90,2.5462,5.4447,Marco Gonzales,656305,594835,null,called_strike,,,,,14,null,R,R,L,SEA,OAK,S,null,null,3,1,2018,1.5434,1.4453,0.2933,1.5164,null,null,null,0,4,Top,null,null,,,571679,,180415_023326,-8.6663,-130.4836,-6.6387,19.0889,27.5544,-14.8571,3.4237,1.7831,null,null,null,88.786,2174,5.748,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.7517,null,null,null,null,null,null,null,32,5,Sinker,5,3,3,5,3,5,3,5,Standard,Standard
SI,8/13/18,90,2.4993,5.9913,Marco Gonzales,572039,594835,null,called_strike,,,,,9,null,R,R,L,OAK,SEA,S,null,null,2,1,2018,1.4336,1.0315,0.7332,1.993,null,null,null,0,2,Bot,null,null,,,572287,,180814_023657,-7.3991,-130.8312,-6.1214,17.9646,26.9701,-19.2978,3.4439,1.6901,null,null,null,89.954,2293,6.264,531192,594835,572287,592387,461865,572122,516416,457727,628338,571745,54.234,null,null,null,null,null,null,null,14,4,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,4/24/18,90,2.503,5.5912,Marco Gonzales,641313,594835,caught_stealing_2b,ball,,,,,12,"With Tim Anderson batting, Adam Engel caught stealing 2nd base, catcher Mike Zunino to second baseman Robinson Cano.  ",R,R,L,CWS,SEA,B,2,null,1,0,2018,1.0658,1.2685,1.3709,2.8043,null,null,641553,2,5,Bot,null,null,,,572287,,180424_224229,-5.0341,-130.9145,-3.5707,13.2301,29.0007,-17.2013,3.2035,1.3845,null,null,null,89.528,2460,6.131,529757,594835,572287,596129,429664,572122,516416,592325,543829,571745,54.3686,null,null,0,0,0,0,null,39,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard
SI,5/28/18,90,2.5692,5.304,Marco Gonzales,607387,594835,null,ball,,,,,13,null,R,R,L,SEA,TEX,B,null,null,0,0,2018,1.213,0.7338,-0.205,0.7166,null,null,null,0,5,Top,null,null,,,572287,,180528_211201,-9.3773,-130.5248,-6.861,15.7595,28.1285,-22.6147,3.4208,1.4513,null,null,null,89.376,2220,6.145,530211,594835,572287,592387,493596,572122,461865,452655,628338,571745,54.3552,null,null,null,null,null,null,null,30,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SI,7/11/18,90,2.6747,5.7473,Marco Gonzales,435079,594835,null,foul,,,,,12,null,R,R,L,LAA,SEA,S,null,null,0,1,2018,1.3436,1.1813,0.9644,2.4233,null,null,null,0,5,Bot,null,null,,,571679,,180712_032430,-7.0488,-130.6868,-4.6907,16.8135,29.2026,-17.9649,3.2036,1.3266,null,null,null,89.429,2518,6.191,530797,594835,571679,592387,543829,572122,516416,592325,628338,571745,54.3083,null,null,null,null,null,null,null,34,2,Sinker,0,3,0,3,3,0,0,3,Infield shift,Standard
SI,5/28/18,90,2.6693,5.344,Marco Gonzales,595777,594835,null,called_strike,,,,,12,null,R,R,L,SEA,TEX,S,null,null,0,0,2018,1.2517,0.8616,0.8878,3.101,null,null,null,2,4,Top,null,null,,,572287,,180528_210157,-6.9953,-130.8251,-1.37,15.6843,28.1281,-22.355,3.4457,1.6827,null,null,null,89.38,2286,6.008,530211,594835,572287,592387,493596,572122,461865,452655,628338,571745,54.4914,null,null,null,null,null,null,null,26,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard
SI,8/8/18,90,2.6711,5.653,Marco Gonzales,596059,594835,null,called_strike,,,,,4,null,R,L,L,TEX,SEA,S,null,null,1,0,2018,0.9579,1.0853,-0.346,2.5515,641432,624636,null,2,2,Bot,null,null,,,572287,,180808_185513,-9.5117,-130.7514,-4.0644,12.8675,24.5973,-19.0485,3.3313,1.4958,null,null,null,90.372,2437,6.364,531131,594835,572287,592387,543829,572122,516416,452655,457727,571745,54.1344,null,null,null,null,null,null,null,20,2,Sinker,2,1,2,1,1,2,2,1,Strategic,Standard
SI,9/27/18,90,2.2523,5.6777,Marco Gonzales,607387,594835,null,foul,,,,,14,null,R,R,L,SEA,TEX,S,null,null,3,1,2018,1.269,1.2247,1.3181,2.1825,null,null,null,2,4,Top,null,null,,,572287,,180928_030506,-4.9428,-130.8847,-5.2258,15.4488,27.7618,-17.4011,3.467,1.589,null,null,null,89.459,2292,6.001,531792,594835,572287,596129,429664,572122,516416,502117,571745,592325,54.4991,null,null,null,null,null,null,null,25,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,4/29/18,90,2.6835,5.5509,Marco Gonzales,429665,594835,null,ball,,,,,14,null,R,R,L,CLE,SEA,B,null,null,0,0,2018,1.2945,1.2259,1.1045,2.4915,608070,null,488726,2,1,Bot,null,null,,,572287,,180429_172745,-6.6139,-130.8086,-4.1249,16.1623,29.7861,-17.5994,3.5095,1.5696,null,null,null,89.342,2368,6.129,529826,594835,572287,592387,429664,572122,516416,592325,543829,571745,54.3707,null,null,null,null,null,null,null,10,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FF,7/29/18,90,2.5314,5.9312,Marco Gonzales,545361,594835,null,foul,,,,,2,null,R,R,L,LAA,SEA,S,null,null,1,0,2018,0.6979,1.3868,0.0241,3.39,null,null,594777,1,1,Bot,null,null,,,572287,,180729_204228,-7.6749,-130.885,-3.2778,9.5414,26.0221,-15.8039,3.467,1.589,null,null,null,90.033,2233,6.213,530996,594835,572287,592387,543829,572122,516416,452655,571745,592325,54.2868,null,null,null,null,null,null,null,14,2,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard
SI,5/28/18,90,2.6854,5.5609,Marco Gonzales,608577,594835,null,foul,,,,,2,null,R,L,L,SEA,TEX,S,null,null,0,0,2018,0.7833,1.0564,0.2569,2.8398,null,null,null,0,2,Top,null,null,,,572287,,180528_202448,-7.6277,-130.9331,-3.0625,10.3835,23.4825,-19.6616,3.2599,1.4515,207,72.7,39.5,90.145,2121,6.057,530211,594835,572287,592387,493596,572122,461865,452655,628338,571745,54.4428,null,null,null,null,null,null,null,8,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard
SI,9/27/18,90,2.29,5.7049,Marco Gonzales,641432,594835,null,foul,,,,,12,null,R,L,L,SEA,TEX,S,null,null,2,2,2018,1.3258,1.3409,1.3444,2.8196,null,null,null,0,3,Top,null,null,,,572287,,180928_024317,-5.0461,-130.821,-3.9221,15.9963,27.7295,-16.49,3.26,1.481,221,68.3,38,89.092,2417,5.799,531792,594835,572287,596129,429664,572122,516416,502117,571745,592325,54.7013,null,null,null,null,null,null,null,15,6,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard
SI,9/27/18,90,2.4138,5.6014,Marco Gonzales,608336,594835,null,foul,,,,,3,null,R,L,L,SEA,TEX,S,null,null,3,2,2018,1.104,1.2305,0.6307,3.3896,null,null,595777,0,2,Top,null,null,,,572287,,180928_022818,-6.692,-130.8956,-2.0948,13.9315,26.7087,-17.9663,3.575,1.681,180,66.7,33.6,89.605,2322,6,531792,594835,572287,596129,429664,572122,516416,502117,571745,592325,54.4995,null,null,null,null,null,null,null,8,6,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,6/13/18,90,2.6363,5.5826,Marco Gonzales,405395,594835,field_out,hit_into_play,,,,,7,Albert Pujols lines out sharply to third baseman Andrew Romine.  ,R,R,L,SEA,LAA,X,5,line_drive,0,0,2018,0.8922,1.3542,-0.3444,1.98,null,null,null,0,2,Top,104.23,165.94,,,572287,,180613_202555,-9.2519,-130.6414,-5.793,12.112,27.048,-15.7137,3.2196,1.4312,154,112.1,6.6,89.8,2335,6.264,530417,594835,572287,592387,543829,461865,516416,452655,571745,592325,54.2356,0.755,0.738,0,1,0,0,5,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,4/3/18,90,2.3527,5.6137,Marco Gonzales,457763,594835,null,ball,,,,,13,null,R,R,L,SF,SEA,B,null,null,0,1,2018,0.7494,1.4515,-0.9098,1.2836,null,null,null,0,2,Bot,null,null,,,571679,,180403_212045,-9.6329,-130.5876,-7.7764,10.5403,27.0888,-14.2341,3.5167,1.6106,null,null,null,89.68,2356,6.216,529480,594835,571679,592387,429664,572122,516416,628338,543829,571745,54.2814,null,null,null,null,null,null,null,16,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard
FF,4/3/18,90,2.585,5.5956,Marco Gonzales,457705,594835,null,foul,,,,,1,null,R,R,L,SF,SEA,S,null,null,1,1,2018,0.8434,1.1883,-0.3929,2.8094,null,null,null,0,7,Bot,null,null,,,571679,,180403_225612,-9.1533,-130.8546,-3.4899,11.4701,24.964,-18.0062,3.3888,1.4632,null,null,null,90.222,2287,6.255,529480,594835,571679,592387,429664,572122,516416,628338,543829,571745,54.2426,null,null,null,null,null,null,null,55,3,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shift,Standard
