away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
VAN,.385,.167,76.5,24.4,95.4,20.0,CHH,.430,.394,93.3,17.1,95.4,14.5,/boxscores/199911240CHH.html
TOR,.459,.233,84.6,10.3,99.3,22.0,DEN,.452,.133,109.8,31.0,99.3,6.6,/boxscores/199911240DEN.html
NJN,.473,.280,94.8,21.7,97.1,17.1,GSW,.381,.193,86.5,13.7,97.1,10.1,/boxscores/199911240GSW.html
UTA,.400,.225,92.4,25.0,88.8,14.3,LAL,.500,.406,101.4,27.5,88.8,16.3,/boxscores/199911240LAL.html
ATL,.475,.188,100.4,31.1,90.6,17.6,MIA,.447,.200,102.6,26.7,90.6,8.7,/boxscores/199911240MIA.html
CHI,.533,.184,108.6,32.4,87.5,19.2,MIL,.461,.403,116.6,34.2,87.5,9.8,/boxscores/199911240MIL.html
POR,.421,.316,101.4,27.3,86.8,12.0,MIN,.351,.134,93.3,32.3,86.8,5.4,/boxscores/199911240MIN.html
DAL,.484,.120,97.2,35.7,102.9,20.3,ORL,.500,.204,108.8,43.5,102.9,18.1,/boxscores/199911240ORL.html
WAS,.432,.383,105.3,31.9,95.9,12.5,PHI,.455,.282,96.9,33.3,95.9,20.1,/boxscores/199911240PHI.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DET,.488,.363,113.5,28.6,94.3,11.9,IND,.536,.120,105.0,10.5,94.3,10.0,/boxscores/199911250IND.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
MIL,.563,.300,125.1,34.2,91.1,10.5,BOS,.539,.180,122.9,37.8,91.1,12.5,/boxscores/199911260BOS.html
WAS,.424,.153,81.7,30.4,104.0,22.3,CHH,.517,.292,113.4,28.2,104.0,12.7,/boxscores/199911260CHH.html
MIN,.471,.264,103.7,28.3,101.3,12.9,DEN,.511,.258,112.5,30.2,101.3,12.7,/boxscores/199911260DEN.html
ATL,.459,.153,96.3,25.0,94.5,13.7,DET,.399,.310,98.4,22.0,94.5,9.4,/boxscores/199911260DET.html
VAN,.417,.269,96.1,35.0,89.5,15.2,IND,.570,.190,117.3,24.2,89.5,15.6,/boxscores/199911260IND.html
NJN,.377,.235,91.4,28.0,87.5,11.7,LAL,.566,.108,117.7,22.2,87.5,10.1,/boxscores/199911260LAL.html
CLE,.451,.268,89.7,18.6,92.5,19.4,PHI,.463,.366,114.5,29.2,92.5,6.5,/boxscores/199911260PHI.html
HOU,.380,.301,89.2,29.2,89.4,18.5,POR,.420,.193,92.2,24.1,89.4,10.8,/boxscores/199911260POR.html
GSW,.428,.124,93.7,32.8,101.4,14.6,SAC,.583,.211,122.3,24.4,101.4,10.7,/boxscores/199911260SAC.html
CHI,.361,.266,90.9,32.7,85.8,11.4,SAS,.547,.270,117.7,28.9,85.8,12.3,/boxscores/199911260SAS.html
LAC,.487,.218,98.6,24.3,94.3,17.9,SEA,.538,.165,103.9,31.6,94.3,17.4,/boxscores/199911260SEA.html
TOR,.500,.449,113.4,37.1,88.2,16.6,UTA,.415,.159,98.6,29.8,88.2,9.3,/boxscores/199911260UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
BOS,.410,.256,93.7,15.9,89.6,11.0,ATL,.500,.362,104.9,30.3,89.6,17.8,/boxscores/199911270ATL.html
CHH,.350,.289,88.8,25.0,100.3,12.7,CLE,.469,.388,105.7,38.6,100.3,19.2,/boxscores/199911270CLE.html
CHI,.445,.122,92.9,31.7,89.3,17.9,DAL,.520,.227,106.4,16.7,89.3,13.6,/boxscores/199911270DAL.html
TOR,.500,.218,114.1,22.7,92.9,7.6,GSW,.427,.135,94.7,37.7,92.9,16.5,/boxscores/199911270GSW.html
POR,.460,.092,101.1,30.0,87.0,12.5,LAC,.367,.165,81.6,32.7,87.0,15.1,/boxscores/199911270LAC.html
WAS,.451,.292,97.5,25.0,88.2,16.8,MIA,.500,.187,100.9,31.4,88.2,17.8,/boxscores/199911270MIA.html
PHI,.398,.136,91.3,40.8,89.8,15.6,MIL,.382,.165,87.9,37.0,89.8,16.3,/boxscores/199911270MIL.html
VAN,.443,.152,90.6,30.8,90.5,19.6,MIN,.555,.268,124.9,42.4,90.5,13.0,/boxscores/199911270MIN.html
ORL,.463,.259,105.8,26.2,90.7,9.6,NYK,.512,.155,109.1,10.8,90.7,7.2,/boxscores/199911270NYK.html
NJN,.360,.326,94.4,23.2,95.3,9.9,PHO,.669,.217,135.3,24.1,95.3,10.6,/boxscores/199911270PHO.html
DEN,.475,.123,101.1,17.8,86.1,6.3,SAS,.568,.173,123.1,40.0,86.1,12.6,/boxscores/199911270SAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
ORL,.482,.306,106.2,27.5,101.7,13.7,DET,.437,.264,97.3,27.9,101.7,15.3,/boxscores/199911280DET.html
IND,.379,.242,94.7,33.3,96.1,11.2,SEA,.454,.264,106.2,27.9,96.1,14.0,/boxscores/199911280SEA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
SAC,.420,.172,85.2,13.7,103.3,16.5,MIA,.506,.213,94.9,22.5,103.3,19.9,/boxscores/199911290MIA.html
DAL,.386,.159,89.0,27.5,92.2,12.7,NYK,.550,.089,116.1,38.5,92.2,14.6,/boxscores/199911290NYK.html
IND,.412,.271,103.0,29.2,90.3,9.2,POR,.422,.253,100.8,27.9,90.3,11.4,/boxscores/199911290POR.html
GSW,.606,.183,114.6,22.9,86.4,16.5,UTA,.623,.329,133.2,45.2,86.4,15.9,/boxscores/199911290UTA.html
HOU,.575,.207,120.4,36.6,88.8,13.0,VAN,.500,.279,112.2,34.0,88.8,13.7,/boxscores/199911290VAN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DAL,.455,.216,108.0,34.0,91.7,14.0,CLE,.465,.302,115.6,48.9,91.7,13.0,/boxscores/199911300CLE.html
PHO,.453,.186,96.9,27.7,97.0,12.5,LAC,.349,.355,82.5,20.8,97.0,15.4,/boxscores/199911300LAC.html
DEN,.413,.325,95.3,32.6,96.6,15.7,MIN,.529,.224,112.9,20.0,96.6,9.4,/boxscores/199911300MIN.html
WAS,.458,.264,91.8,23.8,92.6,18.3,NJN,.406,.163,84.2,31.8,92.6,20.8,/boxscores/199911300NJN.html
SAC,.516,.187,108.5,27.7,102.3,16.0,ORL,.467,.174,99.7,32.6,102.3,14.2,/boxscores/199911300ORL.html
NYK,.314,.371,78.3,22.2,89.4,16.8,PHI,.400,.187,82.8,27.7,89.4,17.1,/boxscores/199911300PHI.html
DET,.438,.213,89.1,22.2,97.6,17.5,SAS,.618,.158,108.6,9.1,97.6,18.6,/boxscores/199911300SAS.html
LAL,.552,.208,116.8,19.4,86.5,9.4,SEA,.399,.177,89.0,26.0,86.5,10.9,/boxscores/199911300SEA.html
ATL,.576,.203,121.7,39.5,87.9,12.6,TOR,.411,.116,101.3,34.5,87.9,8.1,/boxscores/199911300TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DET,.479,.394,102.5,14.6,93.7,16.3,DEN,.520,.311,106.8,35.3,93.7,17.9,/boxscores/199912010DEN.html
GSW,.351,.190,81.2,34.6,92.3,17.6,LAL,.382,.237,100.7,40.4,92.3,10.9,/boxscores/199912010LAL.html
PHI,.429,.205,97.5,28.6,85.1,12.8,MIA,.479,.274,105.7,36.8,85.1,17.0,/boxscores/199912010MIA.html
HOU,.537,.223,106.4,22.5,94.9,16.2,PHO,.461,.320,111.6,23.6,94.9,7.0,/boxscores/199912010PHO.html
CHH,.435,.202,96.6,25.6,93.2,12.1,POR,.556,.194,100.8,25.0,93.2,20.3,/boxscores/199912010POR.html
IND,.481,.286,107.6,21.4,89.2,11.0,VAN,.463,.188,99.7,29.3,89.2,15.4,/boxscores/199912010VAN.html
CLE,.467,.526,110.5,26.2,100.5,13.9,WAS,.494,.329,107.5,28.9,100.5,13.0,/boxscores/199912010WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
SAC,.441,.109,98.3,26.3,101.7,10.1,ATL,.540,.184,108.1,19.1,101.7,13.4,/boxscores/199912020ATL.html
DAL,.500,.202,110.3,23.8,91.6,9.6,CHI,.398,.284,103.7,46.0,91.6,12.6,/boxscores/199912020CHI.html
SEA,.541,.294,119.2,37.0,98.1,13.8,GSW,.458,.208,110.1,34.0,98.1,9.2,/boxscores/199912020GSW.html
HOU,.531,.300,110.6,29.3,98.6,15.9,LAC,.480,.303,97.4,26.3,98.6,19.9,/boxscores/199912020LAC.html
NYK,.441,.106,103.8,37.5,80.9,11.7,MIL,.364,.414,98.9,36.4,80.9,14.0,/boxscores/199912020MIL.html
ORL,.462,.183,98.3,20.8,104.8,12.7,MIN,.399,.247,88.7,32.7,104.8,17.8,/boxscores/199912020MIN.html
SAS,.521,.310,111.7,30.3,86.0,15.5,NJN,.461,.135,109.3,31.3,86.0,7.6,/boxscores/199912020NJN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
MIA,.486,.162,93.1,22.7,90.2,17.6,BOS,.481,.286,106.4,30.2,90.2,12.5,/boxscores/199912030BOS.html
PHI,.456,.209,98.6,30.4,93.7,17.2,CLE,.481,.272,96.7,25.5,93.7,17.3,/boxscores/199912030CLE.html
ORL,.524,.317,112.5,31.6,99.5,14.2,DEN,.414,.182,100.5,41.7,99.5,15.4,/boxscores/199912030DEN.html
SAS,.386,.439,82.3,10.0,97.3,20.5,DET,.470,.305,104.9,23.3,97.3,12.7,/boxscores/199912030DET.html
POR,.388,.276,89.3,14.9,89.6,12.1,LAL,.384,.314,103.8,32.7,89.6,5.5,/boxscores/199912030LAL.html
WAS,.457,.220,105.9,33.3,87.9,12.3,TOR,.470,.220,108.1,26.1,87.9,8.0,/boxscores/199912030TOR.html
IND,.563,.125,115.3,25.6,86.7,13.1,UTA,.386,.177,86.5,28.3,86.7,12.8,/boxscores/199912030UTA.html
CHH,.578,.205,118.4,22.9,95.4,12.3,VAN,.528,.268,98.5,24.2,95.4,20.9,/boxscores/199912030VAN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DET,.517,.230,118.0,21.6,93.2,7.7,ATL,.539,.395,120.2,29.7,93.2,15.0,/boxscores/199912040ATL.html
MIL,.543,.229,100.9,19.4,91.2,19.4,CHI,.418,.316,99.8,40.4,91.2,18.3,/boxscores/199912040CHI.html
UTA,.479,.386,107.6,23.5,87.4,14.3,GSW,.413,.200,93.8,44.9,87.4,17.0,/boxscores/199912040GSW.html
PHO,.469,.250,99.8,36.4,95.2,17.7,HOU,.547,.141,110.3,20.0,95.2,13.2,/boxscores/199912040HOU.html
SEA,.549,.319,115.0,32.4,88.7,18.3,LAC,.385,.253,100.4,37.0,88.7,9.1,/boxscores/199912040LAC.html
DAL,.482,.277,117.2,33.3,87.9,10.3,MIN,.335,.223,95.6,43.6,87.9,10.3,/boxscores/199912040MIN.html
NYK,.448,.299,104.1,32.6,88.4,15.9,NJN,.328,.256,92.8,38.2,88.4,9.7,/boxscores/199912040NJN.html
BOS,.434,.105,91.6,37.2,80.8,16.2,PHI,.471,.174,95.3,32.3,80.8,19.1,/boxscores/199912040PHI.html
SAC,.521,.170,112.4,23.3,101.4,10.4,WAS,.462,.410,102.6,38.6,101.4,18.5,/boxscores/199912040WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
ORL,.429,.423,98.4,28.9,101.6,20.2,LAL,.555,.317,115.1,40.5,101.6,18.3,/boxscores/199912050LAL.html
DAL,.475,.247,93.2,19.5,104.1,19.2,MIL,.506,.200,99.0,25.6,104.1,20.4,/boxscores/199912050MIL.html
DEN,.397,.231,91.2,24.0,87.8,11.7,NYK,.400,.175,88.9,20.0,87.8,10.2,/boxscores/199912050NYK.html
POR,.485,.382,99.2,27.3,92.8,19.3,PHO,.494,.110,97.0,20.0,92.8,15.4,/boxscores/199912050PHO.html
CHH,.494,.195,109.3,25.0,94.2,9.4,SEA,.385,.161,85.9,21.4,94.2,11.0,/boxscores/199912050SEA.html
SAS,.453,.163,98.2,21.4,93.7,12.0,TOR,.475,.259,104.6,27.9,93.7,13.3,/boxscores/199912050TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
VAN,.494,.266,111.6,31.6,88.7,12.3,HOU,.519,.222,115.0,33.3,88.7,9.7,/boxscores/199912060HOU.html
MIA,.530,.146,102.8,13.2,96.3,13.6,LAC,.445,.110,94.5,28.0,96.3,14.3,/boxscores/199912060LAC.html
SAC,.433,.293,91.5,21.4,103.8,20.4,NJN,.522,.154,105.0,30.4,103.8,16.9,/boxscores/199912060NJN.html
DEN,.500,.306,99.1,8.3,94.8,14.2,PHI,.373,.181,81.2,20.0,94.8,13.0,/boxscores/199912060PHI.html
WAS,.514,.362,109.7,29.4,87.5,17.0,UTA,.534,.329,116.5,29.4,87.5,12.0,/boxscores/199912060UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
VAN,.466,.250,110.7,37.8,94.0,13.1,DAL,.471,.176,101.1,22.7,94.0,11.2,/boxscores/199912070DAL.html
SAS,.420,.111,85.9,24.5,89.6,14.6,IND,.400,.238,92.6,25.5,89.6,12.4,/boxscores/199912070IND.html
WAS,.376,.146,85.6,26.4,93.4,12.5,LAL,.458,.347,97.4,14.6,93.4,11.0,/boxscores/199912070LAL.html
DET,.588,.392,124.3,8.8,93.3,11.0,MIL,.532,.116,120.0,45.9,93.3,11.3,/boxscores/199912070MIL.html
GSW,.339,.244,90.8,40.4,91.4,11.9,NYK,.452,.155,97.3,29.8,91.4,13.9,/boxscores/199912070NYK.html
ORL,.465,.140,101.1,51.1,105.8,20.5,PHO,.518,.274,104.0,24.4,105.8,17.8,/boxscores/199912070PHO.html
MIA,.522,.203,97.0,19.4,88.6,17.8,POR,.413,.125,85.8,23.4,88.6,16.5,/boxscores/199912070POR.html
CLE,.456,.313,96.2,23.3,101.9,16.6,TOR,.478,.180,99.1,31.1,101.9,18.4,/boxscores/199912070TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
LAC,.391,.149,89.5,26.9,90.5,12.1,ATL,.517,.103,109.3,29.3,90.5,10.6,/boxscores/199912080ATL.html
DEN,.423,.423,85.4,15.2,105.3,21.0,BOS,.538,.187,109.2,21.4,105.3,13.8,/boxscores/199912080BOS.html
GSW,.461,.107,106.8,39.7,99.3,9.7,CHH,.548,.250,113.8,23.8,99.3,14.2,/boxscores/199912080CHH.html
CHI,.470,.195,98.4,28.2,94.6,13.9,CLE,.539,.312,113.2,33.3,94.6,17.1,/boxscores/199912080CLE.html
MIL,.474,.205,98.0,32.5,91.8,15.0,NJN,.532,.291,116.5,22.7,91.8,11.5,/boxscores/199912080NJN.html
HOU,.408,.211,80.2,33.3,91.0,25.2,PHI,.423,.143,91.2,38.6,91.0,19.5,/boxscores/199912080PHI.html
LAL,.440,.217,92.5,22.2,98.4,15.4,SAC,.476,.305,104.7,27.0,98.4,14.1,/boxscores/199912080SAC.html
MIN,.488,.185,99.6,17.5,94.4,13.4,SEA,.495,.181,116.5,37.0,94.4,10.4,/boxscores/199912080SEA.html
DAL,.385,.138,91.5,28.3,86.4,11.4,UTA,.463,.138,98.4,41.0,86.4,17.2,/boxscores/199912080UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
WAS,.429,.231,94.2,23.4,90.2,9.8,PHO,.557,.139,109.7,24.2,90.2,16.7,/boxscores/199912090PHO.html
MIN,.472,.250,100.5,20.6,85.5,12.6,POR,.492,.379,105.2,34.5,85.5,19.2,/boxscores/199912090POR.html
VAN,.481,.221,105.4,21.6,86.3,14.0,SAS,.523,.477,114.7,37.0,86.3,16.4,/boxscores/199912090SAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
GSW,.485,.111,110.3,35.7,97.0,9.4,ATL,.463,.280,102.1,34.0,97.0,16.4,/boxscores/199912100ATL.html
HOU,.525,.165,96.9,26.3,99.1,22.1,BOS,.488,.229,101.0,25.5,99.1,14.5,/boxscores/199912100BOS.html
DEN,.464,.082,103.7,30.8,95.4,8.9,CHH,.513,.300,111.1,28.9,95.4,16.3,/boxscores/199912100CHH.html
NJN,.410,.139,82.4,15.9,83.8,15.0,CHI,.380,.187,84.8,35.4,83.8,15.8,/boxscores/199912100CHI.html
LAC,.445,.122,86.7,19.6,95.8,16.0,DET,.524,.226,111.7,34.9,95.8,16.9,/boxscores/199912100DET.html
CLE,.347,.178,86.3,37.9,102.0,12.4,IND,.684,.354,133.3,29.4,102.0,16.6,/boxscores/199912100IND.html
PHI,.371,.176,90.3,39.6,86.4,10.3,NYK,.419,.225,98.4,29.2,86.4,13.3,/boxscores/199912100NYK.html
MIA,.559,.289,110.3,25.0,97.0,16.1,SAC,.396,.123,100.0,36.8,97.0,9.5,/boxscores/199912100SAC.html
MIL,.554,.167,119.0,33.3,89.9,12.4,TOR,.443,.161,101.2,41.9,89.9,16.6,/boxscores/199912100TOR.html
SEA,.441,.211,89.8,24.4,92.4,19.4,UTA,.471,.233,109.3,42.9,92.4,13.4,/boxscores/199912100UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
ATL,.462,.544,109.8,34.1,105.7,16.2,CLE,.533,.315,120.2,33.3,105.7,12.8,/boxscores/199912110CLE.html
PHO,.462,.312,111.9,32.0,102.8,10.6,DAL,.586,.207,116.7,25.6,102.8,14.0,/boxscores/199912110DAL.html
LAC,.458,.155,91.6,16.3,98.3,13.1,IND,.488,.279,109.9,23.9,98.3,11.6,/boxscores/199912110IND.html
DEN,.483,.209,105.5,24.0,95.7,10.9,MIL,.472,.182,103.4,26.8,95.7,10.9,/boxscores/199912110MIL.html
GSW,.512,.200,108.3,16.2,96.0,9.5,MIN,.413,.125,79.2,22.2,96.0,19.6,/boxscores/199912110MIN.html
HOU,.475,.241,105.5,30.4,89.1,15.1,NJN,.528,.148,119.0,22.5,89.1,4.0,/boxscores/199912110NJN.html
CHI,.473,.213,99.0,30.0,87.9,16.8,ORL,.512,.293,122.9,32.4,87.9,10.5,/boxscores/199912110ORL.html
CHH,.468,.191,103.5,27.7,102.4,12.5,PHI,.371,.202,82.0,31.5,102.4,16.5,/boxscores/199912110PHI.html
POR,.452,.183,103.8,34.0,97.3,11.2,SAC,.423,.209,98.7,23.6,97.3,10.5,/boxscores/199912110SAC.html
WAS,.500,.207,112.3,31.7,88.2,10.7,SAS,.440,.307,100.9,20.9,88.2,12.0,/boxscores/199912110SAS.html
MIA,.485,.324,91.2,25.0,96.5,23.9,SEA,.438,.259,95.3,11.4,96.5,13.1,/boxscores/199912110SEA.html
LAL,.488,.333,125.0,35.1,84.8,6.8,VAN,.500,.160,110.9,31.0,84.8,11.2,/boxscores/199912110VAN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DET,.423,.346,99.6,21.3,93.3,11.3,LAL,.430,.150,108.2,46.4,93.3,9.8,/boxscores/199912120LAL.html
BOS,.438,.213,106.4,40.4,91.2,13.1,NYK,.537,.382,108.5,11.4,91.2,15.3,/boxscores/199912120NYK.html
UTA,.507,.417,116.9,25.0,88.1,12.2,TOR,.377,.390,99.9,38.8,88.1,13.5,/boxscores/199912120TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
VAN,.440,.320,103.4,29.7,87.0,14.4,LAC,.542,.145,117.2,31.7,87.0,9.0,/boxscores/199912130LAC.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
MIN,.432,.115,97.8,24.1,96.1,8.9,ATL,.494,.218,109.3,42.2,96.1,15.5,/boxscores/199912140ATL.html
BOS,.444,.213,95.3,22.5,92.4,15.2,CLE,.568,.284,124.5,34.3,92.4,14.1,/boxscores/199912140CLE.html
SAS,.528,.191,112.4,31.1,98.8,13.2,DAL,.443,.170,94.2,15.9,98.8,11.9,/boxscores/199912140DAL.html
MIA,.519,.190,106.9,26.3,90.7,15.2,GSW,.483,.180,112.4,34.1,90.7,6.5,/boxscores/199912140GSW.html
NYK,.574,.216,115.6,13.8,87.4,13.8,HOU,.520,.176,103.0,18.9,87.4,13.7,/boxscores/199912140HOU.html
LAC,.369,.113,73.3,20.0,92.8,17.1,LAL,.434,.176,102.4,37.3,92.8,10.5,/boxscores/199912140LAL.html
DET,.488,.309,103.9,23.1,100.1,15.4,PHO,.547,.233,113.9,23.5,100.1,15.0,/boxscores/199912140PHO.html
DEN,.363,.274,82.4,27.5,101.9,16.4,SEA,.540,.172,106.9,28.6,101.9,16.8,/boxscores/199912140SEA.html
IND,.487,.253,104.9,21.1,92.5,14.5,TOR,.463,.191,113.5,42.6,92.5,11.1,/boxscores/199912140TOR.html
UTA,.557,.165,111.3,24.3,90.7,15.5,WAS,.448,.299,88.2,30.6,90.7,21.6,/boxscores/199912140WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
UTA,.515,.382,113.7,34.3,84.4,13.3,BOS,.422,.273,101.9,37.5,84.4,14.3,/boxscores/199912150BOS.html
MIN,.465,.209,102.8,40.5,95.4,18.1,CHH,.540,.293,108.0,21.6,95.4,14.2,/boxscores/199912150CHH.html
CHI,.506,.098,99.8,19.4,91.2,14.7,IND,.487,.316,111.9,26.8,91.2,11.6,/boxscores/199912150IND.html
CLE,.603,.178,115.2,17.2,87.7,13.6,NJN,.506,.341,126.6,35.9,87.7,8.6,/boxscores/199912150NJN.html
MIL,.527,.194,119.5,39.1,97.1,13.6,ORL,.402,.402,102.0,34.0,97.1,14.6,/boxscores/199912150ORL.html
TOR,.429,.226,98.4,39.6,92.4,15.8,PHI,.418,.174,100.6,33.9,92.4,10.5,/boxscores/199912150PHI.html
HOU,.420,.187,87.8,33.3,87.7,17.2,SAS,.419,.284,94.6,23.7,87.7,14.0,/boxscores/199912150SAS.html
SAC,.429,.326,101.0,20.4,107.9,12.8,VAN,.465,.302,98.2,24.0,107.9,14.4,/boxscores/199912150VAN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
LAL,.402,.287,102.9,36.5,92.3,8.9,ATL,.397,.333,95.3,28.9,92.3,14.6,/boxscores/199912160ATL.html
NYK,.519,.198,104.8,23.1,95.4,15.2,DAL,.433,.180,97.5,19.1,95.4,9.3,/boxscores/199912160DAL.html
SAC,.461,.270,108.0,31.3,98.2,13.6,DEN,.462,.192,118.1,50.0,98.2,10.2,/boxscores/199912160DEN.html
DET,.527,.493,116.9,25.6,99.3,14.6,GSW,.451,.272,108.8,40.7,99.3,14.4,/boxscores/199912160GSW.html
MIL,.475,.235,105.1,25.0,91.3,13.5,MIA,.449,.182,104.0,29.2,91.3,11.0,/boxscores/199912160MIA.html
POR,.588,.082,116.0,26.2,92.2,12.4,SEA,.446,.071,87.8,24.4,92.2,16.1,/boxscores/199912160SEA.html
NJN,.582,.260,116.8,28.6,89.0,15.8,WAS,.620,.127,121.3,47.1,89.0,17.0,/boxscores/199912160WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
CLE,.408,.120,87.2,23.1,98.6,14.1,CHH,.444,.350,100.4,26.2,98.6,15.1,/boxscores/199912170CHH.html
UTA,.375,.175,84.3,25.5,87.8,12.6,IND,.436,.269,101.4,19.6,87.8,9.1,/boxscores/199912170IND.html
GSW,.420,.128,95.6,30.4,95.2,11.4,LAC,.462,.256,96.6,31.9,95.2,17.0,/boxscores/199912170LAC.html
LAL,.474,.295,103.6,31.7,93.7,15.5,MIN,.470,.120,94.0,21.4,93.7,13.4,/boxscores/199912170MIN.html
TOR,.412,.253,98.2,30.6,99.8,12.6,ORL,.461,.337,112.3,37.5,99.8,12.3,/boxscores/199912170ORL.html
CHI,.425,.164,82.9,23.1,89.2,20.3,PHI,.425,.205,86.3,31.0,89.2,21.8,/boxscores/199912170PHI.html
PHO,.539,.144,116.8,23.8,94.2,8.4,POR,.542,.131,108.3,26.7,94.2,14.1,/boxscores/199912170POR.html
BOS,.444,.156,97.9,19.6,96.0,9.9,SAS,.484,.667,107.3,25.7,96.0,17.2,/boxscores/199912170SAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
UTA,.517,.184,120.5,27.0,88.0,6.9,ATL,.433,.413,109.1,35.0,88.0,12.3,/boxscores/199912180ATL.html
